,hhid,hhwgt,urban,inc_employ,inc_commerce,inc_subsist,inc_remit,inc_transfer,inc_gift,inc_rent,inc_total,food_cons,total_cons,poor_nat,poor_190,poor_320,poor_550,dep_water,dep_san,dep_ele,dep_enroll,dep_attain,hhsize,number_of_children,pcexp,pcinc,ispoor,hoh_mainactivity,hoh_education,hhinc_mainsource_all,hhinc_mainsource_wage_other,inc_nonwage,pcwgt,pov_line
1626,26-66-41-31,104.57390594482422,1,9082.400390625,12621.8271484375,0.0,0.0,552.1456298828125,0.0,2330.536865234375,24586.91015625,2976.23193359375,9891.1103515625,0,0,0,0,0,1,0,0,1,4,2,2472.777587890625,6146.7275390625,0,Wage employment,Primary completion and below,inc_commerce,other,15504.509643554688,418.2956237792969,2179
1627,26-67-88-65,54.65285873413086,1,0.0,0.0,0.0,2373.11865234375,4754.14794921875,0.0,0.0,7127.26611328125,456.2795104980469,2840.187744140625,0,0,0,0,0,1,0,0,0,1,0,2840.187744140625,7127.26611328125,0,Not working,At least some secondary completion,inc_transfer,other,7127.2666015625,54.65285873413086,2179
1628,26-68-36-41,107.05445861816406,0,0.0,4072.972412109375,463.0037841796875,0.0,0.0,0.0,1028.40771484375,5564.38330078125,1492.771728515625,5848.1982421875,0,0,0,1,0,0,0,0,0,3,0,1949.3994140625,1854.79443359375,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,5564.3839111328125,321.1633758544922,2179
1629,26-68-44-22,72.22370147705078,1,5849.9287109375,0.0,84.78158569335938,0.0,0.0,0.0,1328.1661376953125,7262.87744140625,433.44586181640625,2808.594482421875,1,0,0,1,0,1,0,0,1,2,0,1404.2972412109375,3631.438720703125,0,Wage employment,Primary completion and below,inc_employ,inc_employ,1412.9477233886719,144.44740295410156,2179
1630,26-70-20-11,239.06686401367188,1,7095.62451171875,0.0,0.0,0.0,1119.3209228515625,241.45689392089844,0.0,8456.40234375,3308.04248046875,6810.439453125,1,0,1,1,0,0,0,0,0,6,4,1135.0732421875,1409.400390625,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,1360.777816772461,1434.4011840820312,2179
1631,26-72-54-96,159.48486328125,1,24925.787109375,0.0,0.0,0.0,506.243896484375,0.0,0.0,25432.03125,1505.7210693359375,9301.1201171875,0,0,0,1,0,0,0,0,0,5,3,1860.2240234375,5086.40625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,506.243896484375,797.42431640625,2179
1632,26-72-69-80,148.63449096679688,0,5854.32373046875,11372.5302734375,0.0,0.0,0.0,3563.28955078125,1891.600830078125,22681.744140625,3070.550537109375,7753.18212890625,0,0,0,0,0,0,0,0,0,3,0,2584.39404296875,7560.581380208333,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_commerce,other,16827.420654296875,445.9034729003906,2179
1633,26-73-15-10,222.1307373046875,0,0.0,6503.57666015625,4006.203125,200.1100616455078,0.0,936.5149536132812,1080.5074462890625,12726.912109375,5896.576171875,8198.404296875,0,0,0,1,0,0,0,0,0,6,3,1366.4007161458333,2121.1520182291665,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,12726.912246704102,1332.784423828125,2179
1634,26-74-46-43,176.11656188964844,1,11255.1083984375,0.0,0.0,0.0,598.620361328125,0.0,2028.0142822265625,13881.7421875,3685.09619140625,8845.021484375,0,0,0,1,0,0,0,0,0,5,1,1769.004296875,2776.3484375,0,Not working,Primary completion and below,inc_employ,inc_employ,2626.6346435546875,880.5828094482422,2179
1635,26-78-09-64,127.49913024902344,1,27555.96875,0.0,42.60485076904297,0.0,1855.76904296875,213.02426147460938,8529.1455078125,38196.51171875,5585.708984375,14624.4931640625,0,0,0,0,0,0,0,0,0,5,3,2924.8986328125,7639.30234375,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,10640.543663024902,637.4956512451172,2179
1636,26-78-77-14,64.515869140625,1,8278.0029296875,0.0,99.49523162841797,765.347900390625,1530.69580078125,290.5260925292969,4371.08154296875,15335.150390625,2783.478515625,10020.724609375,0,0,0,0,0,0,0,0,0,2,0,5010.3623046875,7667.5751953125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,7057.14656829834,129.03173828125,2179
1637,26-78-83-21,51.19396209716797,0,9605.548828125,0.0,0.0,0.0,1349.2745361328125,730.8569946289062,1153.686279296875,12839.3662109375,2850.22314453125,5734.234375,0,0,0,0,0,0,1,0,0,2,0,2867.1171875,6419.68310546875,0,Not working,Primary completion and below,inc_employ,inc_employ,3233.8178100585938,102.38792419433594,2179
1638,26-78-93-60,408.28875732421875,1,24599.822265625,0.0,0.0,0.0,0.0,0.0,2080.765869140625,26680.591796875,2005.49560546875,7585.42724609375,1,0,0,1,0,0,0,0,0,5,1,1517.08544921875,5336.118359375,0,Not working,At least some secondary completion,inc_employ,inc_employ,2080.765869140625,2041.4437866210938,2179
1639,26-82-19-11,103.31531524658203,0,19684.322265625,7505.46142578125,729.6975708007812,0.0,441.827880859375,1084.1221923828125,3270.803466796875,32716.232421875,1817.9893798828125,7682.0,0,0,0,0,0,0,0,0,0,3,1,2560.6666666666665,10905.410807291666,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,13031.912536621094,309.9459457397461,2179
1640,26-82-35-20,267.9930419921875,0,0.0,3533.01904296875,542.0610961914062,0.0,2022.9461669921875,104.24251556396484,1537.41845703125,7739.68701171875,1604.083740234375,4833.8251953125,1,1,1,1,0,0,0,0,0,8,5,604.2281494140625,967.4608764648438,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,7739.687278747559,2143.9443359375,2179
1641,26-82-90-52,231.82374572753906,0,0.0,5231.39794921875,2140.117431640625,0.0,2169.384033203125,0.0,853.3793334960938,10394.2783203125,5010.2529296875,9132.5859375,0,0,0,1,0,0,0,0,1,6,3,1522.09765625,1732.3797200520833,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,10394.278747558594,1390.9424743652344,2179
1642,26-85-85-81,175.64871215820312,1,24773.177734375,0.0,0.0,0.0,291.0290832519531,0.0,4145.5546875,29209.763671875,2405.25341796875,10671.595703125,0,0,0,1,0,0,0,0,0,7,3,1524.513671875,4172.823381696428,0,Not working,Primary completion and below,inc_employ,inc_employ,4436.583770751953,1229.5409851074219,2179
1643,26-87-04-46,31.25105094909668,1,4674.3369140625,0.0,0.0,0.0,0.0,0.0,1381.63623046875,6055.97314453125,731.5756225585938,3607.743896484375,0,0,0,0,0,0,0,0,0,1,0,3607.743896484375,6055.97314453125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1381.63623046875,31.25105094909668,2179
1644,26-87-55-54,34.47433853149414,1,3391.263427734375,0.0,0.0,0.0,1173.8988037109375,0.0,2148.04736328125,6713.20947265625,670.8342895507812,3613.71533203125,0,0,0,0,0,0,0,0,1,1,0,3613.71533203125,6713.20947265625,0,Wage employment,Primary completion and below,inc_employ,inc_employ,3321.9461669921875,34.47433853149414,2179
1645,26-89-55-75,17.422962188720703,1,162090.09375,0.0,0.0,0.0,20324.53125,0.0,0.0,182414.625,5168.29248046875,21181.076171875,0,0,0,0,0,0,0,0,0,2,0,10590.5380859375,91207.3125,0,Not working,Post-secondary/tertiary and above,inc_employ,inc_employ,20324.53125,34.845924377441406,2179
1646,26-89-88-00,115.20143127441406,1,7886.80029296875,175.84840393066406,84.66773986816406,651.2903442382812,227.9516143798828,571.5072631835938,6115.31591796875,15713.3818359375,2806.73583984375,9692.3916015625,0,0,0,0,0,0,0,0,0,3,0,3230.7972005208335,5237.7939453125,0,Not working,Primary completion and below,inc_employ,inc_employ,7826.581283569336,345.6042938232422,2179
1647,26-90-40-40,143.963623046875,1,5571.73291015625,7041.20068359375,596.9713745117188,0.0,158.42703247070312,1094.447509765625,1758.57568359375,16221.35546875,3811.26416015625,7965.2373046875,0,0,0,1,1,0,0,0,1,5,2,1593.0474609375,3244.27109375,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,10649.622283935547,719.818115234375,2179
1648,26-92-93-31,58.49950408935547,1,0.0,5346.63671875,740.4129638671875,2056.702880859375,695.3237915039062,0.0,464.68756103515625,9303.763671875,2636.075927734375,4673.45458984375,1,0,0,1,0,0,0,0,0,4,2,1168.3636474609375,2325.94091796875,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,9303.763916015625,233.99801635742188,2179
1649,26-94-12-06,60.56731033325195,0,826.4547729492188,2114.3466796875,7753.5224609375,275.4848937988281,0.0,904.2792358398438,1764.1658935546875,13638.25390625,7715.56103515625,11207.5400390625,0,0,0,0,0,0,0,0,0,2,0,5603.77001953125,6819.126953125,0,Wage employment,At least some secondary completion,inc_subsist,other,12811.79916381836,121.1346206665039,2179
1650,26-96-01-65,96.63920593261719,0,0.0,15274.705078125,2024.82763671875,0.0,1194.7191162109375,0.0,591.0396118164062,19085.29296875,4055.263916015625,5598.8876953125,0,0,0,1,0,0,0,0,0,3,1,1866.2958984375,6361.764322916667,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,19085.291442871094,289.91761779785156,2179
1651,26-97-91-53,101.39224243164062,0,8953.0625,1634.9913330078125,50.80039596557617,0.0,610.3862915039062,487.6838073730469,740.920166015625,12477.8447265625,1853.0968017578125,5948.43994140625,0,0,0,1,0,0,0,0,0,3,1,1982.8133138020833,4159.281575520833,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,3524.781993865967,304.1767272949219,2179
1652,26-98-01-62,116.89901733398438,0,18738.609375,0.0,1088.6373291015625,0.0,186.39198303222656,0.0,0.0,20013.638671875,6319.94970703125,8840.3046875,0,0,0,0,0,0,0,0,0,4,2,2210.076171875,5003.40966796875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1275.029312133789,467.5960693359375,2179
1653,27-01-67-22,121.30908966064453,0,0.0,6070.703125,2711.96630859375,283.8269348144531,0.0,92.24374389648438,918.2225952148438,10076.962890625,3772.031494140625,5951.580078125,1,0,0,1,0,0,0,0,0,4,1,1487.89501953125,2519.24072265625,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,10076.962707519531,485.2363586425781,2179
1654,27-03-07-54,156.07522583007812,0,0.0,8694.830078125,1495.9862060546875,0.0,0.0,0.0,860.525634765625,11051.341796875,7216.78466796875,9791.2548828125,0,0,0,1,0,0,0,0,0,6,1,1631.8758138020833,1841.8902994791667,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,11051.341918945312,936.4513549804688,2179
1655,27-04-80-68,441.2048034667969,1,56050.94140625,0.0,0.0,0.0,3636.16015625,0.0,0.0,59687.1015625,4733.56201171875,13776.8671875,1,0,1,1,0,0,0,0,0,17,10,810.4039522058823,3511.005974264706,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3636.16015625,7500.481658935547,2179
1656,27-05-58-16,250.0588836669922,1,16764.234375,0.0,0.0,0.0,1207.012451171875,0.0,2865.07861328125,20836.326171875,8235.025390625,15286.1728515625,0,0,0,0,0,0,0,0,0,7,5,2183.7389787946427,2976.6180245535716,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4072.091064453125,1750.4121856689453,2179
1657,27-05-84-14,357.76373291015625,0,7780.4951171875,0.0,0.0,2409.418701171875,573.441650390625,0.0,2087.046630859375,12850.40234375,4998.017578125,10976.9482421875,1,0,1,1,0,0,0,0,0,13,8,844.3806340144231,988.4924879807693,1,Wage employment,Primary completion and below,inc_employ,inc_employ,5069.906982421875,4650.928527832031,2179
1658,27-11-51-88,137.89735412597656,1,16534.103515625,0.0,0.0,0.0,0.0,0.0,1182.94970703125,17717.0546875,1602.4447021484375,5082.2548828125,1,0,0,1,0,0,0,0,0,4,1,1270.563720703125,4429.263671875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1182.94970703125,551.5894165039062,2179
1659,27-11-93-41,164.2360076904297,1,12244.2958984375,0.0,0.0,0.0,1486.438232421875,0.0,4121.89306640625,17852.626953125,1961.9962158203125,10446.255859375,0,0,0,0,0,0,0,0,0,5,1,2089.251171875,3570.525390625,0,Wage employment,Primary completion and below,inc_employ,inc_employ,5608.331298828125,821.1800384521484,2179
1660,27-12-11-30,200.70663452148438,0,6984.900390625,9668.8046875,0.0,0.0,167.90626525878906,0.0,1409.89599609375,18231.5078125,1978.00048828125,5531.75732421875,1,0,1,1,0,0,0,0,0,6,2,921.9595540364584,3038.5846354166665,0,Not working,Primary completion and below,inc_commerce,other,11246.606948852539,1204.2398071289062,2179
1661,27-12-98-73,134.0170440673828,1,0.0,0.0,0.0,898.9109497070312,0.0,0.0,29565.150390625,30464.05859375,5466.052734375,13595.2470703125,0,0,0,0,0,0,0,0,0,4,0,3398.811767578125,7616.0146484375,0,Self employment/subsistence,At least some secondary completion,inc_rent,other,30464.06134033203,536.0681762695312,2179
1662,27-13-48-81,146.6261749267578,1,7182.4169921875,0.0,82.26811218261719,2689.534423828125,377.32586669921875,744.5264282226562,3796.98974609375,14873.0625,3274.27099609375,6110.32861328125,0,0,0,1,0,1,0,0,0,4,2,1527.5821533203125,3718.265625,0,Not working,At least some secondary completion,inc_employ,inc_employ,7690.644577026367,586.5046997070312,2179
1663,27-15-68-80,276.4970703125,0,0.0,14395.6748046875,0.0,101.2881851196289,1445.857421875,0.0,1714.739013671875,17657.55859375,5008.4248046875,12847.9296875,0,0,0,0,0,0,0,0,0,6,2,2141.3216145833335,2942.9264322916665,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,17657.559425354004,1658.982421875,2179
1664,27-17-48-22,173.4932861328125,1,8959.1455078125,0.0,623.2449340820312,0.0,2516.950927734375,558.9728393554688,2186.044189453125,14844.3603515625,4497.49169921875,8659.0380859375,1,0,0,1,0,0,0,0,0,6,2,1443.1730143229167,2474.06005859375,0,Not working,Primary completion and below,inc_employ,inc_employ,5885.212890625,1040.959716796875,2179
1665,27-18-30-43,96.27154541015625,0,0.0,1935.9554443359375,5548.53857421875,90.04444122314453,2008.8914794921875,990.308837890625,1099.9222412109375,11673.66015625,3816.70166015625,7458.7001953125,0,0,0,0,0,0,0,0,1,3,1,2486.2333984375,3891.2200520833335,0,Not working,Primary completion and below,inc_subsist,other,11673.661018371582,288.81463623046875,2179
1666,27-18-41-56,365.429443359375,1,13086.24609375,0.0,0.0,0.0,290.6383056640625,63.50081253051758,28493.951171875,41934.3359375,2574.4638671875,8878.7705078125,1,0,0,1,0,0,0,0,0,7,3,1268.395786830357,5990.619419642857,0,Not working,Primary completion and below,inc_rent,other,28848.09029006958,2558.006103515625,2179
1667,27-20-72-44,232.29290771484375,0,0.0,2271.19580078125,2488.58154296875,0.0,335.8125305175781,0.0,933.5170288085938,6029.107421875,2952.5546875,4709.26513671875,1,0,1,1,0,0,0,0,0,5,3,941.85302734375,1205.821484375,1,Self employment/subsistence,At least some secondary completion,inc_subsist,other,6029.106903076172,1161.4645385742188,2179
1668,27-21-92-19,29.249752044677734,1,45695.20703125,0.0,123.40216827392578,0.0,0.0,0.0,1073.511474609375,46892.1171875,3707.647216796875,10140.3544921875,0,0,0,0,0,0,0,0,0,2,0,5070.17724609375,23446.05859375,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1196.9136428833008,58.49950408935547,2179
1669,27-21-99-29,142.28125,1,6988.1337890625,0.0,1343.8719482421875,74.16015625,1254.72998046875,720.6270141601562,5381.65869140625,15763.181640625,4453.02490234375,14274.2255859375,0,0,0,0,0,0,0,0,0,5,3,2854.8451171875,3152.636328125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,8775.047790527344,711.40625,2179
1670,27-22-78-99,193.27304077148438,0,9024.9658203125,0.0,490.4872741699219,0.0,611.22265625,73.5730972290039,516.1172485351562,10716.3671875,2047.5391845703125,3943.797607421875,1,1,1,1,0,0,0,0,0,6,4,657.2996012369791,1786.0611979166667,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,1691.400276184082,1159.6382446289062,2179
1671,27-23-02-68,82.56085968017578,0,4226.44140625,0.0,0.0,963.7674560546875,885.059814453125,0.0,1972.6378173828125,8047.90673828125,1342.2711181640625,5655.1357421875,0,0,0,1,0,0,0,0,0,3,1,1885.0452473958333,2682.6355794270835,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3821.465087890625,247.68257904052734,2179
1672,27-25-96-31,146.83680725097656,1,45020.8046875,0.0,0.0,0.0,290.6383056640625,0.0,6521.02685546875,51832.46875,5150.056640625,16144.734375,0,0,0,0,0,0,0,0,0,4,2,4036.18359375,12958.1171875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,6811.6651611328125,587.3472290039062,2179
1673,27-27-61-62,54.636314392089844,1,0.0,0.0,0.0,6358.61865234375,978.2490234375,0.0,2978.5166015625,10315.384765625,2234.220458984375,7403.2451171875,0,0,0,0,0,0,0,0,0,2,0,3701.62255859375,5157.6923828125,0,Not working,At least some secondary completion,inc_remit,other,10315.38427734375,109.27262878417969,2179
1674,27-29-16-16,102.59282684326172,0,17470.6875,0.0,274.165771484375,0.0,0.0,0.0,0.0,17744.853515625,1484.7342529296875,4702.30029296875,0,0,0,1,0,0,0,0,0,3,1,1567.4334309895833,5914.951171875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,274.165771484375,307.77848052978516,2179
1675,27-29-41-87,156.92385864257812,1,21492.640625,0.0,0.0,0.0,3045.56494140625,0.0,3901.359130859375,28439.56640625,6822.36474609375,21858.15234375,0,0,0,0,0,0,0,0,0,6,1,3643.025390625,4739.927734375,0,Not working,Primary completion and below,inc_employ,inc_employ,6946.924072265625,941.5431518554688,2179
1676,27-31-84-44,202.25640869140625,1,37017.6015625,0.0,106.95574951171875,0.0,789.8271484375,0.0,6138.50537109375,44052.890625,11686.2138671875,27218.138671875,0,0,0,0,0,0,0,0,0,5,0,5443.627734375,8810.578125,0,Not working,At least some secondary completion,inc_employ,inc_employ,7035.288269042969,1011.2820434570312,2179
1677,27-31-85-51,244.63308715820312,1,6092.21923828125,1719.1673583984375,126.59663391113281,524.36474609375,35217.8359375,584.2921142578125,2729.9560546875,46994.4296875,5992.11083984375,15475.587890625,0,0,0,1,0,0,0,0,0,9,3,1719.509765625,5221.603298611111,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_transfer,other,40902.21284484863,2201.697784423828,2179
1678,27-34-36-12,252.67372131347656,1,22472.08984375,0.0,0.0,0.0,2774.496826171875,1676.8447265625,2995.3056640625,29918.736328125,8263.3603515625,15783.86328125,0,0,0,1,0,0,0,0,0,8,4,1972.98291015625,3739.842041015625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,7446.647216796875,2021.3897705078125,2179
1679,27-36-35-56,245.49560546875,1,33125.86328125,122.2811279296875,63.586185455322266,0.0,122.2811279296875,635.8618774414062,0.0,34069.87109375,6358.54541015625,13487.8408203125,0,0,0,1,0,1,0,0,0,7,2,1926.8344029017858,4867.124441964285,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,944.0103187561035,1718.46923828125,2179
1680,27-36-54-57,136.27938842773438,1,12082.701171875,0.0,0.0,0.0,765.347900390625,0.0,0.0,12848.048828125,3920.97802734375,8840.7236328125,0,0,0,0,0,0,0,0,0,3,0,2946.9078776041665,4282.682942708333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,765.347900390625,408.8381652832031,2179
1681,27-44-43-54,63.8491325378418,1,0.0,0.0,662.19775390625,0.0,2696.73291015625,0.0,2537.079833984375,5896.0107421875,1295.7652587890625,4899.62890625,0,0,0,0,0,0,0,0,0,2,0,2449.814453125,2948.00537109375,0,Not working,Post-secondary/tertiary and above,inc_transfer,other,5896.010498046875,127.6982650756836,2179
